#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
92;07.12.2021 23:20:24;-427,8777;Jack;Self play;Win;60;9;3;8;32;19;10
93;07.12.2021 23:20:39;-154,4063;Madox;Self play;Win;40;8;3;6;28;18;8
94;07.12.2021 23:20:39;-190,7071;Jack;Self play;Fail;40;8;3;6;28;18;8
95;07.12.2021 23:21:57;-821,8514;Jack;Self play;Draw;40;8;3;6;28;18;8
96;07.12.2021 23:21:57;-856,3372;Madox;Self play;Draw;40;8;3;6;28;18;8
97;07.12.2021 23:23:03;-669,1665;Madox;Self play;Fail;40;8;3;6;28;18;8
98;07.12.2021 23:23:03;-629,2178;Jack;Self play;Win;40;8;3;6;28;18;8
99;07.12.2021 23:23:53;-393,9809;Madox;Self play;Win;40;8;3;6;28;18;8
100;07.12.2021 23:23:53;-438,4326;Jack;Self play;Fail;40;8;3;6;28;18;8
101;07.12.2021 23:24:32;-345,8211;Madox;Self play;Fail;40;8;3;6;28;18;8
102;07.12.2021 23:24:32;-314,8705;Jack;Self play;Win;40;8;3;6;28;18;8
103;07.12.2021 23:25:44;-658,4351;Jack;Self play;Draw;40;8;3;6;28;18;8
104;07.12.2021 23:25:44;-683,7293;Madox;Self play;Draw;40;8;3;6;28;18;8
105;07.12.2021 23:27:05;-684,7714;Jack;Self play;Draw;40;8;3;6;28;18;8
106;07.12.2021 23:27:05;-636,4436;Madox;Self play;Draw;40;8;3;6;28;18;8
107;07.12.2021 23:27:34;-220,9458;Madox;Self play;Win;40;8;3;6;28;18;8
108;07.12.2021 23:27:34;-255,5463;Jack;Self play;Fail;40;8;3;6;28;18;8
109;07.12.2021 23:27:42;-60,24754;Madox;Self play;Win;40;8;3;6;28;18;8
110;07.12.2021 23:27:42;-70,54767;Jack;Self play;Fail;40;8;3;6;28;18;8
111;07.12.2021 23:29:03;-619,5466;Jack;Self play;Draw;40;8;3;6;28;18;8
112;07.12.2021 23:29:03;-650,5369;Madox;Self play;Draw;40;8;3;6;28;18;8
113;07.12.2021 23:30:11;-532,7859;Jack;Self play;Draw;40;10;6;10;32;18;10
114;07.12.2021 23:30:11;-571,3214;Madox;Self play;Draw;60;8;3;9;29;18;11
115;07.12.2021 23:30:46;-225,9958;Madox;Self play;Win;40;8;3;6;28;18;8
116;07.12.2021 23:30:46;-306,2492;Jack;Self play;Fail;40;8;3;6;28;18;8
117;07.12.2021 23:31:15;-206,2895;Madox;Self play;Win;40;8;3;6;28;18;8
118;07.12.2021 23:31:15;-211,7886;Jack;Self play;Fail;40;8;3;6;28;18;8
119;07.12.2021 23:31:26;-70,52523;Madox;Self play;Win;40;8;3;6;28;18;8
120;07.12.2021 23:31:26;-86,67534;Jack;Self play;Fail;40;8;3;6;28;18;8
121;07.12.2021 23:32:42;-552,1779;Jack;Self play;Draw;40;8;3;6;28;18;8
122;07.12.2021 23:32:42;-516,9385;Madox;Self play;Draw;40;8;3;6;28;18;8
123;07.12.2021 23:33:47;-382,1042;Madox;Self play;Fail;40;8;3;6;28;18;8
124;07.12.2021 23:33:47;-313,351;Jack;Self play;Win;40;8;3;6;28;18;8
125;07.12.2021 23:34:55;-420,93;Jack;Self play;Draw;40;8;3;6;28;18;8
126;07.12.2021 23:34:55;-428,1298;Madox;Self play;Draw;40;8;3;6;28;18;8
127;07.12.2021 23:42:21;-196,2633;Madox;Self play;Fail;55;8;6;6;32;19;9
128;07.12.2021 23:42:21;-179,4645;Jack;Self play;Win;55;12;3;7;28;18;8
129;07.12.2021 23:42:44;-160,3725;Madox;Self play;Fail;40;8;3;6;28;18;8
130;07.12.2021 23:42:44;-131,9215;Jack;Self play;Win;40;8;3;6;28;18;8
131;07.12.2021 23:45:56;-505,6871;Jack;Self play;Draw;40;8;3;6;28;18;8
132;07.12.2021 23:45:56;-501,6862;Madox;Self play;Draw;40;8;3;6;28;18;8
133;07.12.2021 23:47:04;-470,0846;Jack;Self play;Draw;45;12;7;9;31;18;8
134;07.12.2021 23:47:04;-430,8813;Madox;Self play;Draw;50;8;3;7;28;18;12
135;07.12.2021 23:55:35;-297,7794;Madox;Self play;Fail;40;8;3;6;28;18;8
136;07.12.2021 23:55:35;-239,5278;Jack;Self play;Win;40;8;3;6;28;18;8
137;07.12.2021 23:57:05;-419,02;Jack;Self play;Draw;40;9;4;7;30;22;11
138;07.12.2021 23:57:05;-444,4717;Madox;Self play;Draw;40;11;6;7;29;20;9
139;07.12.2021 23:57:26;-150,6083;Madox;Self play;Fail;40;8;3;6;28;18;8
140;07.12.2021 23:57:26;-125,8581;Jack;Self play;Win;40;8;3;6;28;18;8
141;07.12.2021 23:58:26;-508,3771;Jack;Self play;Draw;40;8;3;6;28;18;8
142;07.12.2021 23:58:26;-458,4745;Madox;Self play;Draw;40;8;3;6;28;18;8
143;07.12.2021 23:59:27;-438,3734;Jack;Self play;Draw;40;8;3;6;28;18;8
144;07.12.2021 23:59:27;-460,2742;Madox;Self play;Draw;40;8;3;6;28;18;8
145;08.12.2021 00:00:29;-417,9211;Jack;Self play;Draw;40;8;3;6;28;18;8
146;08.12.2021 00:00:29;-402,5703;Madox;Self play;Draw;40;8;3;6;28;18;8
147;08.12.2021 00:01:31;-374,767;Jack;Self play;Draw;40;8;3;6;28;18;8
148;08.12.2021 00:01:31;-325,6637;Madox;Self play;Draw;40;8;3;6;28;18;8
149;08.12.2021 00:02:33;-359,9161;Jack;Self play;Draw;40;8;3;6;28;18;8
150;08.12.2021 00:02:33;-372,9186;Madox;Self play;Draw;40;8;3;6;28;18;8
151;08.12.2021 00:03:31;-352,7156;Jack;Self play;Draw;40;8;3;6;28;18;8
152;08.12.2021 00:03:31;-379,2169;Madox;Self play;Draw;40;8;3;6;28;18;8
153;08.12.2021 00:04:31;-305,7628;Jack;Self play;Draw;40;8;3;6;28;18;8
154;08.12.2021 00:04:31;-301,9624;Madox;Self play;Draw;40;8;3;6;28;18;8
155;08.12.2021 00:05:08;-139,9041;Madox;Self play;Win;40;8;3;6;28;18;8
156;08.12.2021 00:05:08;-164,6542;Jack;Self play;Fail;40;8;3;6;28;18;8
157;08.12.2021 00:06:04;-321,0627;Jack;Self play;Draw;40;8;3;6;28;18;8
158;08.12.2021 00:06:04;-307,2617;Madox;Self play;Draw;40;8;3;6;28;18;8
159;08.12.2021 00:07:02;-279,5105;Jack;Self play;Draw;40;8;3;6;28;18;8
160;08.12.2021 00:07:02;-276,1101;Madox;Self play;Draw;40;8;3;6;28;18;8
161;08.12.2021 00:08:05;-247,3106;Jack;Self play;Draw;40;8;3;6;28;18;8
162;08.12.2021 00:08:05;-241,7595;Madox;Self play;Draw;40;8;3;6;28;18;8
163;08.12.2021 00:09:00;-287,8115;Jack;Self play;Draw;40;8;3;6;28;18;8
164;08.12.2021 00:09:00;-268,5604;Madox;Self play;Draw;40;8;3;6;28;18;8
165;08.12.2021 00:10:01;-230,2587;Jack;Self play;Draw;40;8;3;6;28;18;8
166;08.12.2021 00:10:01;-233,3073;Madox;Self play;Draw;40;8;3;6;28;18;8
167;08.12.2021 00:10:55;-159,7063;Madox;Self play;Win;40;8;3;6;28;18;8
168;08.12.2021 00:10:55;-195,2068;Jack;Self play;Fail;40;8;3;6;28;18;8
169;08.12.2021 00:11:45;-141,3256;Madox;Self play;Win;40;8;3;6;28;18;8
170;08.12.2021 00:11:45;-181,5777;Jack;Self play;Fail;40;8;3;6;28;18;8
171;08.12.2021 00:12:42;-181,6018;Jack;Self play;Draw;40;8;3;6;28;18;8
172;08.12.2021 00:12:42;-167,1503;Madox;Self play;Draw;40;8;3;6;28;18;8
173;08.12.2021 00:13:10;-101,326;Madox;Self play;Fail;40;8;3;6;28;18;8
174;08.12.2021 00:13:10;-77,12601;Jack;Self play;Win;40;8;3;6;28;18;8
175;08.12.2021 00:14:05;-224,2757;Madox;Self play;Fail;40;8;3;6;28;18;8
176;08.12.2021 00:14:05;-167,9236;Jack;Self play;Win;40;8;3;6;28;18;8
177;08.12.2021 00:15:05;-158,9001;Jack;Self play;Draw;40;8;3;6;28;18;8
178;08.12.2021 00:15:05;-145,7479;Madox;Self play;Draw;40;8;3;6;28;18;8
179;08.12.2021 00:16:03;-146,8996;Jack;Self play;Draw;40;8;3;6;28;18;8
180;08.12.2021 00:16:03;-145,0993;Madox;Self play;Draw;40;8;3;6;28;18;8
181;08.12.2021 00:17:08;-136,7979;Jack;Self play;Draw;40;8;3;6;28;18;8
182;08.12.2021 00:17:08;-164,552;Madox;Self play;Draw;40;8;3;6;28;18;8
183;08.12.2021 00:17:45;-63,79919;Madox;Self play;Win;40;8;3;6;28;18;8
184;08.12.2021 00:17:45;-96,99907;Jack;Self play;Fail;40;8;3;6;28;18;8
185;08.12.2021 00:18:45;-107,2975;Jack;Self play;Draw;40;8;3;6;28;18;8
186;08.12.2021 00:18:45;-118,5473;Madox;Self play;Draw;40;8;3;6;28;18;8
187;08.12.2021 00:19:45;-100,1985;Jack;Self play;Draw;40;8;3;6;28;18;8
188;08.12.2021 00:19:45;-102,0484;Madox;Self play;Draw;40;8;3;6;28;18;8
189;08.12.2021 00:20:50;-123,5481;Jack;Self play;Draw;40;8;3;6;28;18;8
190;08.12.2021 00:20:50;-89,09883;Madox;Self play;Draw;40;8;3;6;28;18;8
191;08.12.2021 00:21:54;-106,5485;Jack;Self play;Draw;40;8;3;6;28;18;8
192;08.12.2021 00:21:54;-103,1985;Madox;Self play;Draw;40;8;3;6;28;18;8
193;08.12.2021 00:22:53;-73,0489;Jack;Self play;Draw;40;8;3;6;28;18;8
194;08.12.2021 00:22:53;-72,19901;Madox;Self play;Draw;40;8;3;6;28;18;8
195;08.12.2021 00:23:55;-88,1488;Jack;Self play;Draw;40;8;3;6;28;18;8
196;08.12.2021 00:23:55;-85,54894;Madox;Self play;Draw;40;8;3;6;28;18;8
197;08.12.2021 00:24:55;-92,44894;Jack;Self play;Draw;40;8;3;6;28;18;8
198;08.12.2021 00:24:55;-89,69875;Madox;Self play;Draw;40;8;3;6;28;18;8
199;08.12.2021 00:25:57;-75,84907;Jack;Self play;Draw;40;8;3;6;28;18;8
200;08.12.2021 00:25:57;-75,94894;Madox;Self play;Draw;40;8;3;6;28;18;8
201;08.12.2021 00:26:55;-74,29893;Jack;Self play;Draw;40;8;3;6;28;18;8
202;08.12.2021 00:26:55;-64,39915;Madox;Self play;Draw;40;8;3;6;28;18;8
203;08.12.2021 00:27:54;-64,54909;Jack;Self play;Draw;40;8;3;6;28;18;8
204;08.12.2021 00:27:54;-52,34951;Madox;Self play;Draw;40;8;3;6;28;18;8
205;08.12.2021 00:28:53;-70,64912;Jack;Self play;Draw;40;8;3;6;28;18;8
206;08.12.2021 00:28:53;-62,94913;Madox;Self play;Draw;40;8;3;6;28;18;8
207;08.12.2021 00:29:54;-61,19925;Jack;Self play;Draw;40;8;3;6;28;18;8
208;08.12.2021 00:29:54;-57,79947;Madox;Self play;Draw;40;8;3;6;28;18;8
209;08.12.2021 00:29:55;-13,657;Madox;Self play;Fail;40;8;3;6;28;18;8
210;08.12.2021 00:29:55;7,742999;Jack;Self play;Win;40;8;3;6;28;18;8
211;08.12.2021 00:30:53;-63,24828;Jack;Self play;Draw;40;8;3;6;28;18;8
212;08.12.2021 00:30:53;-77,84818;Madox;Self play;Draw;40;8;3;6;28;18;8
213;08.12.2021 00:31:52;-59,09921;Jack;Self play;Draw;40;8;3;6;28;18;8
214;08.12.2021 00:31:52;-54,09933;Madox;Self play;Draw;40;8;3;6;28;18;8
215;08.12.2021 00:32:54;-57,99944;Jack;Self play;Draw;40;8;3;6;28;18;8
216;08.12.2021 00:32:54;-58,84922;Madox;Self play;Draw;40;8;3;6;28;18;8
217;08.12.2021 00:33:58;-48,99952;Jack;Self play;Draw;40;8;3;6;28;18;8
218;08.12.2021 00:33:58;-48,69963;Madox;Self play;Draw;40;8;3;6;28;18;8
219;08.12.2021 00:35:00;-39,99966;Jack;Self play;Draw;40;8;3;6;28;18;8
220;08.12.2021 00:35:00;-47,84945;Madox;Self play;Draw;40;8;3;6;28;18;8
221;08.12.2021 00:35:58;-39,94971;Jack;Self play;Draw;40;8;3;6;28;18;8
222;08.12.2021 00:35:58;-46,64946;Madox;Self play;Draw;40;8;3;6;28;18;8
223;08.12.2021 00:36:58;-38,84983;Jack;Self play;Draw;40;8;3;6;28;18;8
224;08.12.2021 00:36:58;-54,94925;Madox;Self play;Draw;40;8;3;6;28;18;8
225;08.12.2021 00:38:00;-42,64962;Jack;Self play;Draw;40;8;3;6;28;18;8
226;08.12.2021 00:38:00;-36,79972;Madox;Self play;Draw;40;8;3;6;28;18;8
227;08.12.2021 00:38:58;-43,49989;Jack;Self play;Draw;40;8;3;6;28;18;8
228;08.12.2021 00:38:58;-39,59971;Madox;Self play;Draw;40;8;3;6;28;18;8
229;08.12.2021 00:39:56;-41,34968;Jack;Self play;Draw;40;8;3;6;28;18;8
230;08.12.2021 00:39:56;-42,69973;Madox;Self play;Draw;40;8;3;6;28;18;8
231;08.12.2021 00:40:59;-42,94951;Jack;Self play;Draw;40;8;3;6;28;18;8
232;08.12.2021 00:40:59;-39,49986;Madox;Self play;Draw;40;8;3;6;28;18;8
233;08.12.2021 00:41:04;5,776004;Madox;Self play;Win;40;8;3;6;28;18;8
234;08.12.2021 00:41:04;-13,974;Jack;Self play;Fail;40;8;3;6;28;18;8
235;08.12.2021 00:42:02;-38,4486;Jack;Self play;Draw;40;8;3;6;28;18;8
236;08.12.2021 00:42:02;-34,99886;Madox;Self play;Draw;40;8;3;6;28;18;8
237;08.12.2021 00:42:58;-28,95016;Jack;Self play;Draw;40;8;3;6;28;18;8
238;08.12.2021 00:42:58;-34,05007;Madox;Self play;Draw;40;8;3;6;28;18;8
239;08.12.2021 00:43:57;-30,60018;Jack;Self play;Draw;40;8;3;6;28;18;8
240;08.12.2021 00:43:57;-28,50021;Madox;Self play;Draw;40;8;3;6;28;18;8
241;08.12.2021 00:44:53;-34,80006;Jack;Self play;Draw;40;8;3;6;28;18;8
242;08.12.2021 00:44:53;-39,44991;Madox;Self play;Draw;40;8;3;6;28;18;8
243;08.12.2021 00:45:52;-25,10029;Jack;Self play;Draw;40;8;3;6;28;18;8
244;08.12.2021 00:45:52;-31,80006;Madox;Self play;Draw;40;8;3;6;28;18;8
245;08.12.2021 00:46:47;-37,49983;Jack;Self play;Draw;40;8;3;6;28;18;8
246;08.12.2021 00:46:47;-28,25031;Madox;Self play;Draw;40;8;3;6;28;18;8
247;08.12.2021 00:47:55;-30,55021;Jack;Self play;Draw;40;8;3;6;28;18;8
248;08.12.2021 00:47:55;-31,40021;Madox;Self play;Draw;40;8;3;6;28;18;8
249;08.12.2021 00:48:59;-26,05044;Jack;Self play;Draw;40;8;3;6;28;18;8
250;08.12.2021 00:48:59;-23,90032;Madox;Self play;Draw;40;8;3;6;28;18;8
251;08.12.2021 00:50:03;-29,65011;Jack;Self play;Draw;40;8;3;6;28;18;8
252;08.12.2021 00:50:03;-28,55025;Madox;Self play;Draw;40;8;3;6;28;18;8
253;08.12.2021 00:51:03;-28,10015;Jack;Self play;Draw;40;8;3;6;28;18;8
254;08.12.2021 00:51:03;-24,80016;Madox;Self play;Draw;40;8;3;6;28;18;8
255;08.12.2021 00:52:02;-25,60035;Jack;Self play;Draw;40;8;3;6;28;18;8
256;08.12.2021 00:52:02;-19,75006;Madox;Self play;Draw;40;8;3;6;28;18;8
257;08.12.2021 00:53:06;-25,50035;Jack;Self play;Draw;40;8;3;6;28;18;8
258;08.12.2021 00:53:06;-25,50039;Madox;Self play;Draw;40;8;3;6;28;18;8
259;08.12.2021 00:54:03;-21,30038;Jack;Self play;Draw;40;8;3;6;28;18;8
260;08.12.2021 00:54:03;-22,05029;Madox;Self play;Draw;40;8;3;6;28;18;8
261;08.12.2021 00:55:02;-22,45015;Jack;Self play;Draw;40;8;3;6;28;18;8
262;08.12.2021 00:55:02;-27,40018;Madox;Self play;Draw;40;8;3;6;28;18;8
263;08.12.2021 00:55:58;-0,5641098;Madox;Self play;Win;40;8;3;6;28;18;8
264;08.12.2021 00:55:58;-21,26427;Jack;Self play;Fail;40;8;3;6;28;18;8
265;08.12.2021 00:56:58;-21,14901;Jack;Self play;Draw;40;8;3;6;28;18;8
266;08.12.2021 00:56:58;-28,09908;Madox;Self play;Draw;40;8;3;6;28;18;8
267;08.12.2021 00:57:57;-21,85025;Jack;Self play;Draw;40;8;3;6;28;18;8
268;08.12.2021 00:57:57;-22,50016;Madox;Self play;Draw;40;8;3;6;28;18;8
269;08.12.2021 00:58:55;-21,50015;Jack;Self play;Draw;40;8;3;6;28;18;8
270;08.12.2021 00:58:55;-18,75008;Madox;Self play;Draw;40;8;3;6;28;18;8
271;08.12.2021 00:59:50;-19,55011;Jack;Self play;Draw;40;8;3;6;28;18;8
272;08.12.2021 00:59:50;-19,80017;Madox;Self play;Draw;40;8;3;6;28;18;8
273;08.12.2021 01:00:46;-20,10011;Jack;Self play;Draw;40;8;3;6;28;18;8
274;08.12.2021 01:00:46;-18,95009;Madox;Self play;Draw;40;8;3;6;28;18;8
275;08.12.2021 01:01:47;-21,85027;Jack;Self play;Draw;40;8;3;6;28;18;8
276;08.12.2021 01:01:47;-17,79989;Madox;Self play;Draw;40;8;3;6;28;18;8
277;08.12.2021 01:02:50;-19,20002;Jack;Self play;Draw;40;8;3;6;28;18;8
278;08.12.2021 01:02:50;-17,19995;Madox;Self play;Draw;40;8;3;6;28;18;8
279;08.12.2021 01:03:54;-15,54991;Jack;Self play;Draw;40;8;3;6;28;18;8
280;08.12.2021 01:03:54;-21,20016;Madox;Self play;Draw;40;8;3;6;28;18;8
281;08.12.2021 01:04:48;-19,85002;Jack;Self play;Draw;40;8;3;6;28;18;8
282;08.12.2021 01:04:48;-19,00008;Madox;Self play;Draw;40;8;3;6;28;18;8
283;08.12.2021 01:05:47;-15,7999;Jack;Self play;Draw;40;8;3;6;28;18;8
284;08.12.2021 01:05:47;-20,60028;Madox;Self play;Draw;40;8;3;6;28;18;8
285;08.12.2021 01:06:44;-17,34988;Jack;Self play;Draw;40;8;3;6;28;18;8
286;08.12.2021 01:06:44;-16,04991;Madox;Self play;Draw;40;8;3;6;28;18;8
287;08.12.2021 01:07:49;-17,34987;Jack;Self play;Draw;40;8;3;6;28;18;8
288;08.12.2021 01:07:50;-15,69996;Madox;Self play;Draw;40;8;3;6;28;18;8
289;08.12.2021 01:08:46;-17,04993;Jack;Self play;Draw;40;8;3;6;28;18;8
290;08.12.2021 01:08:46;-20,65009;Madox;Self play;Draw;40;8;3;6;28;18;8
291;08.12.2021 01:09:46;-16,29991;Jack;Self play;Draw;40;8;3;6;28;18;8
292;08.12.2021 01:09:46;-14,59997;Madox;Self play;Draw;40;8;3;6;28;18;8
293;08.12.2021 01:10:44;-17,69992;Jack;Self play;Draw;40;8;3;6;28;18;8
294;08.12.2021 01:10:44;-14,94988;Madox;Self play;Draw;40;8;3;6;28;18;8
295;08.12.2021 01:11:43;-16,8499;Jack;Self play;Draw;40;8;3;6;28;18;8
296;08.12.2021 01:11:43;-16,1499;Madox;Self play;Draw;40;8;3;6;28;18;8
