#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
59;23.12.2021 14:25:16;-2962,899;Jack;Self play;Draw;40;8;5;8;30;20;10
60;23.12.2021 14:25:16;-3006,793;Madox;Self play;Draw;40;8;5;8;30;20;10
61;23.12.2021 14:25:57;-928,8588;Madox;Self play;Win;40;8;5;8;30;20;10
62;23.12.2021 14:25:57;-1338,246;Jack;Self play;Fail;40;8;5;8;30;20;10
63;23.12.2021 14:26:24;-789,8818;Madox;Self play;Fail;45;11;5;9;36;20;16
64;23.12.2021 14:26:24;-588,3893;Jack;Self play;Win;60;9;5;8;36;20;14
65;23.12.2021 14:28:01;-4242,971;Jack;Self play;Draw;55;12;5;12;32;26;14
66;23.12.2021 14:28:01;-3196,933;Madox;Self play;Draw;60;12;7;9;32;26;10
67;23.12.2021 14:29:46;-3814,291;Jack;Self play;Draw;50;8;7;10;38;28;12
68;23.12.2021 14:29:46;-2960,407;Madox;Self play;Draw;50;10;9;11;32;20;16
69;23.12.2021 14:31:27;-4214,078;Jack;Self play;Draw;50;8;8;12;38;28;10
70;23.12.2021 14:31:27;-3089,769;Madox;Self play;Draw;55;10;6;8;34;26;12
71;23.12.2021 14:33:10;-3251,015;Jack;Self play;Draw;45;12;8;8;36;22;12
72;23.12.2021 14:33:10;-2708,874;Madox;Self play;Draw;60;10;5;8;36;28;16
73;23.12.2021 14:34:50;-2879,227;Jack;Self play;Draw;50;8;9;11;34;20;16
74;23.12.2021 14:34:50;-2708,169;Madox;Self play;Draw;45;12;7;11;30;26;18
75;23.12.2021 14:36:30;-2496,423;Jack;Self play;Draw;40;12;8;12;32;26;14
76;23.12.2021 14:36:30;-2583,613;Madox;Self play;Draw;55;10;8;12;30;28;18
77;23.12.2021 14:38:10;-2555,92;Jack;Self play;Draw;55;12;7;8;30;28;18
78;23.12.2021 14:38:10;-2615,901;Madox;Self play;Draw;60;9;6;11;38;20;16
79;23.12.2021 14:39:49;-2521,53;Jack;Self play;Draw;55;10;5;12;36;28;16
80;23.12.2021 14:39:49;-2438,854;Madox;Self play;Draw;40;9;7;11;34;26;16
81;23.12.2021 14:42:31;-4356,065;Jack;Self play;Draw;55;11;6;9;36;26;14
82;23.12.2021 14:42:31;-5157,284;Madox;Self play;Draw;40;9;6;8;36;26;10
83;23.12.2021 14:44:14;-2291,301;Jack;Self play;Draw;40;8;5;8;30;20;10
84;23.12.2021 14:44:14;-3609,936;Madox;Self play;Draw;40;8;5;8;30;20;10
85;23.12.2021 14:45:55;-2300,992;Jack;Self play;Draw;40;8;5;8;30;20;10
86;23.12.2021 14:45:55;-3769,287;Madox;Self play;Draw;40;8;5;8;30;20;10
87;23.12.2021 14:47:33;-1635,253;Jack;Self play;Draw;40;8;5;8;30;20;10
88;23.12.2021 14:47:33;-2679,787;Madox;Self play;Draw;40;8;5;8;30;20;10
89;23.12.2021 14:47:45;-275,4911;Madox;Self play;Win;40;8;5;8;30;20;10
90;23.12.2021 14:47:45;-422,0853;Jack;Self play;Fail;40;8;5;8;30;20;10
91;23.12.2021 14:49:26;-2320,39;Jack;Self play;Draw;40;8;5;8;30;20;10
92;23.12.2021 14:49:26;-4699,383;Madox;Self play;Draw;40;8;5;8;30;20;10
93;23.12.2021 14:51:04;-2250,91;Jack;Self play;Draw;40;8;5;8;30;20;10
94;23.12.2021 14:51:04;-4722,186;Madox;Self play;Draw;40;8;5;8;30;20;10
95;23.12.2021 14:52:47;-2263,61;Jack;Self play;Draw;40;8;5;8;30;20;10
96;23.12.2021 14:52:47;-4711,609;Madox;Self play;Draw;40;8;5;8;30;20;10
97;23.12.2021 14:54:25;-2051,04;Jack;Self play;Draw;40;8;5;8;30;20;10
98;23.12.2021 14:54:25;-4457,392;Madox;Self play;Draw;40;8;5;8;30;20;10
99;23.12.2021 14:56:07;-2053,651;Jack;Self play;Draw;40;8;5;8;30;20;10
100;23.12.2021 14:56:07;-3389,621;Madox;Self play;Draw;40;8;5;8;30;20;10
101;23.12.2021 14:57:44;-1795,67;Jack;Self play;Draw;40;8;5;8;30;20;10
102;23.12.2021 14:57:44;-4529,486;Madox;Self play;Draw;40;8;5;8;30;20;10
103;23.12.2021 14:59:20;-1724,98;Jack;Self play;Draw;40;8;5;8;30;20;10
104;23.12.2021 14:59:20;-2456,045;Madox;Self play;Draw;40;8;5;8;30;20;10
105;23.12.2021 14:59:57;-464,3498;Madox;Self play;Win;40;8;5;8;30;20;10
106;23.12.2021 14:59:57;-715,3464;Jack;Self play;Fail;40;8;5;8;30;20;10
107;23.12.2021 15:00:39;-875,6017;Madox;Self play;Fail;40;8;5;8;30;20;10
108;23.12.2021 15:00:39;-587,3027;Jack;Self play;Win;40;8;5;8;30;20;10
109;23.12.2021 15:01:08;-349,2705;Madox;Self play;Win;40;8;5;8;30;20;10
110;23.12.2021 15:01:08;-721,5739;Jack;Self play;Fail;40;8;5;8;30;20;10
111;23.12.2021 15:02:45;-1752,268;Jack;Self play;Draw;40;8;5;8;30;20;10
112;23.12.2021 15:02:45;-1881,958;Madox;Self play;Draw;40;8;5;8;30;20;10
113;23.12.2021 15:03:17;-375,9033;Madox;Self play;Win;40;8;5;8;30;20;10
114;23.12.2021 15:03:17;-744,3058;Jack;Self play;Fail;40;8;5;8;30;20;10
115;23.12.2021 15:03:49;-279,5764;Madox;Self play;Win;40;8;5;8;30;20;10
116;23.12.2021 15:03:49;-668,7787;Jack;Self play;Fail;40;8;5;8;30;20;10
117;23.12.2021 15:04:45;-802,5411;Madox;Self play;Win;40;8;5;8;30;20;10
118;23.12.2021 15:04:45;-1062,54;Jack;Self play;Fail;40;8;5;8;30;20;10
119;23.12.2021 15:06:23;-1737,774;Jack;Self play;Draw;40;8;5;8;30;20;10
120;23.12.2021 15:06:23;-1830,969;Madox;Self play;Draw;40;8;5;8;30;20;10
121;23.12.2021 15:07:54;-1502,5;Jack;Self play;Draw;40;8;5;8;30;20;10
122;23.12.2021 15:07:54;-1741,279;Madox;Self play;Draw;40;8;5;8;30;20;10
123;23.12.2021 15:09:31;-1163,331;Jack;Self play;Draw;40;8;5;8;30;20;10
124;23.12.2021 15:09:31;-1338,707;Madox;Self play;Draw;40;8;5;8;30;20;10
125;23.12.2021 15:11:07;-1573,196;Jack;Self play;Draw;40;8;5;8;30;20;10
126;23.12.2021 15:11:07;-3957,546;Madox;Self play;Draw;40;8;5;8;30;20;10
127;23.12.2021 15:12:43;-1568,295;Jack;Self play;Draw;40;8;5;8;30;20;10
128;23.12.2021 15:12:43;-4113,909;Madox;Self play;Draw;40;8;5;8;30;20;10
129;23.12.2021 15:14:24;-1531,4;Jack;Self play;Draw;40;8;5;8;30;20;10
130;23.12.2021 15:14:24;-4288,794;Madox;Self play;Draw;40;8;5;8;30;20;10
131;23.12.2021 15:16:02;-1476,505;Jack;Self play;Draw;40;8;5;8;30;20;10
132;23.12.2021 15:16:02;-2973,296;Madox;Self play;Draw;40;8;5;8;30;20;10
133;23.12.2021 15:17:40;-1520,602;Jack;Self play;Draw;40;8;5;8;30;20;10
134;23.12.2021 15:17:40;-2537,625;Madox;Self play;Draw;40;8;5;8;30;20;10
135;23.12.2021 15:19:18;-1228,727;Jack;Self play;Draw;40;8;5;8;30;20;10
136;23.12.2021 15:19:18;-2282,982;Madox;Self play;Draw;40;8;5;8;30;20;10
137;23.12.2021 15:20:54;-1257,62;Jack;Self play;Draw;40;8;5;8;30;20;10
138;23.12.2021 15:20:54;-2229,913;Madox;Self play;Draw;40;8;5;8;30;20;10
139;23.12.2021 15:21:55;-554,4196;Madox;Self play;Win;40;8;5;8;30;20;10
140;23.12.2021 15:21:55;-879,9201;Jack;Self play;Fail;40;8;5;8;30;20;10
141;23.12.2021 15:23:28;-1208,623;Jack;Self play;Draw;40;8;5;8;30;20;10
142;23.12.2021 15:23:28;-1219,823;Madox;Self play;Draw;40;8;5;8;30;20;10
143;23.12.2021 15:24:15;-389,1636;Madox;Self play;Win;40;8;5;8;30;20;10
144;23.12.2021 15:24:15;-759,4667;Jack;Self play;Fail;40;8;5;8;30;20;10
145;23.12.2021 15:25:09;-837,9074;Madox;Self play;Fail;40;8;5;8;30;20;10
146;23.12.2021 15:25:09;-430,9026;Jack;Self play;Win;40;8;5;8;30;20;10
147;23.12.2021 15:26:03;-682,4292;Madox;Self play;Win;40;8;5;8;30;20;10
148;23.12.2021 15:26:03;-689,811;Jack;Self play;Fail;40;8;5;8;30;20;10
149;23.12.2021 15:26:32;-1049,605;Madox;Self play;Fail;40;8;5;8;30;20;10
150;23.12.2021 15:26:32;-159,5763;Jack;Self play;Win;40;8;5;8;30;20;10
151;23.12.2021 15:26:44;-162,0812;Madox;Self play;Win;40;8;5;8;30;20;10
152;23.12.2021 15:26:44;-285,0803;Jack;Self play;Fail;40;8;5;8;30;20;10
153;23.12.2021 15:27:13;-606,9054;Madox;Self play;Win;40;8;5;8;30;20;10
154;23.12.2021 15:27:13;-487,3836;Jack;Self play;Fail;40;8;5;8;30;20;10
155;23.12.2021 15:27:28;-619,6046;Madox;Self play;Fail;40;8;5;8;30;20;10
156;23.12.2021 15:27:28;-5,499985;Jack;Self play;Win;40;8;5;8;30;20;10
157;23.12.2021 15:29:07;-1236,719;Jack;Self play;Draw;40;8;5;8;30;20;10
158;23.12.2021 15:29:07;-3003,288;Madox;Self play;Draw;40;8;5;8;30;20;10
159;23.12.2021 15:30:00;-1267,216;Madox;Self play;Win;40;8;5;8;30;20;10
160;23.12.2021 15:30:00;-634,3341;Jack;Self play;Fail;40;8;5;8;30;20;10
161;23.12.2021 15:31:32;-1234,321;Jack;Self play;Draw;40;8;5;8;30;20;10
162;23.12.2021 15:31:32;-2996;Madox;Self play;Draw;40;8;5;8;30;20;10
163;23.12.2021 15:33:03;-1129,826;Jack;Self play;Draw;40;8;5;8;30;20;10
164;23.12.2021 15:33:03;-2578,91;Madox;Self play;Draw;40;8;5;8;30;20;10
165;23.12.2021 15:34:36;-1238,822;Jack;Self play;Draw;40;8;5;8;30;20;10
166;23.12.2021 15:34:36;-2658,59;Madox;Self play;Draw;40;8;5;8;30;20;10
167;23.12.2021 15:35:59;-1023,425;Madox;Self play;Win;40;8;5;8;30;20;10
168;23.12.2021 15:35:59;-1425,909;Jack;Self play;Fail;40;8;5;8;30;20;10
169;23.12.2021 15:36:46;-296,7768;Madox;Self play;Win;40;8;5;8;30;20;10
170;23.12.2021 15:36:46;-1220,003;Jack;Self play;Fail;40;8;5;8;30;20;10
171;23.12.2021 15:37:12;-444,5238;Madox;Self play;Fail;40;8;5;8;30;20;10
172;23.12.2021 15:37:12;-494,7371;Jack;Self play;Win;40;8;5;8;30;20;10
173;23.12.2021 15:37:46;-508,0034;Madox;Self play;Fail;40;8;5;8;30;20;10
174;23.12.2021 15:37:46;-579,5219;Jack;Self play;Win;40;8;5;8;30;20;10
175;23.12.2021 15:39:25;-2000,773;Jack;Self play;Draw;40;11;8;12;36;20;14
176;23.12.2021 15:39:25;-1185,324;Madox;Self play;Draw;55;11;9;12;30;26;10
177;23.12.2021 15:41:08;-2546,022;Jack;Self play;Draw;45;8;9;10;38;24;14
178;23.12.2021 15:41:08;-1033,82;Madox;Self play;Draw;40;8;9;9;36;22;14
179;23.12.2021 15:42:38;-992,2185;Jack;Self play;Draw;40;9;5;11;36;28;12
180;23.12.2021 15:42:38;-959,9165;Madox;Self play;Draw;50;8;5;8;30;22;14
181;23.12.2021 15:44:14;-973,5203;Jack;Self play;Draw;50;10;6;10;36;28;16
182;23.12.2021 15:44:14;-925,9174;Madox;Self play;Draw;60;12;6;10;36;28;14
183;23.12.2021 15:45:49;-903,9156;Jack;Self play;Draw;40;12;7;10;32;28;18
184;23.12.2021 15:45:49;-1003,018;Madox;Self play;Draw;50;11;8;9;30;22;18
185;23.12.2021 15:47:26;-1498,398;Jack;Self play;Draw;55;8;9;9;32;28;18
186;23.12.2021 15:47:26;-953,7192;Madox;Self play;Draw;45;8;7;8;34;24;12
187;23.12.2021 15:49:05;-2309,7;Jack;Self play;Draw;40;10;7;12;34;20;16
188;23.12.2021 15:49:05;-1005,82;Madox;Self play;Draw;40;12;9;12;34;26;14
189;23.12.2021 15:50:38;-2194,13;Jack;Self play;Draw;50;12;5;10;30;28;10
190;23.12.2021 15:50:38;-1023,719;Madox;Self play;Draw;55;8;7;10;38;28;16
191;23.12.2021 15:52:18;-1741,396;Jack;Self play;Draw;50;12;6;8;38;24;16
192;23.12.2021 15:52:18;-919,5135;Madox;Self play;Draw;50;8;6;8;38;22;18
193;23.12.2021 15:53:53;-857,6113;Jack;Self play;Draw;40;9;7;10;36;20;10
194;23.12.2021 15:53:53;-873,1116;Madox;Self play;Draw;50;10;7;12;32;24;18
195;23.12.2021 15:55:27;-832,4099;Jack;Self play;Draw;55;9;6;11;36;22;12
196;23.12.2021 15:55:27;-879,712;Madox;Self play;Draw;45;11;9;9;34;20;16
197;23.12.2021 15:57:04;-831,8111;Jack;Self play;Draw;60;12;7;9;30;24;18
198;23.12.2021 15:57:04;-809,1094;Madox;Self play;Draw;45;12;5;12;38;22;14
199;23.12.2021 15:58:22;-334,377;Madox;Self play;Win;45;9;7;9;36;20;10
200;23.12.2021 15:58:22;-657,3752;Jack;Self play;Fail;45;12;7;12;36;22;18
201;23.12.2021 15:59:12;-469,0933;Madox;Self play;Fail;40;8;5;8;30;20;10
202;23.12.2021 15:59:12;-181,6938;Jack;Self play;Win;40;8;5;8;30;20;10
203;23.12.2021 16:00:46;-801,7064;Jack;Self play;Draw;40;8;5;8;30;20;10
204;23.12.2021 16:00:46;-837,6086;Madox;Self play;Draw;40;8;5;8;30;20;10
205;23.12.2021 16:02:23;-872,4117;Jack;Self play;Draw;40;8;5;8;30;20;10
206;23.12.2021 16:02:24;-852,9111;Madox;Self play;Draw;40;8;5;8;30;20;10
207;23.12.2021 16:03:34;-539,1296;Madox;Self play;Fail;40;8;5;8;30;20;10
208;23.12.2021 16:03:34;-291,9325;Jack;Self play;Win;40;8;5;8;30;20;10
209;23.12.2021 16:05:04;-718,1016;Jack;Self play;Draw;40;8;5;8;30;20;10
210;23.12.2021 16:05:04;-722,802;Madox;Self play;Draw;40;8;5;8;30;20;10
211;23.12.2021 16:06:01;-185,2404;Madox;Self play;Win;40;8;5;8;30;20;10
212;23.12.2021 16:06:01;-488,1404;Jack;Self play;Fail;40;8;5;8;30;20;10
213;23.12.2021 16:07:28;-639,0989;Jack;Self play;Draw;40;8;5;8;30;20;10
214;23.12.2021 16:07:28;-693,6005;Madox;Self play;Draw;40;8;5;8;30;20;10
215;23.12.2021 16:09:00;-719,0064;Jack;Self play;Draw;40;8;5;8;30;20;10
216;23.12.2021 16:09:00;-640,8036;Madox;Self play;Draw;40;8;5;8;30;20;10
217;23.12.2021 16:10:37;-1086,723;Jack;Self play;Draw;40;8;5;8;30;20;10
218;23.12.2021 16:10:37;-723,0054;Madox;Self play;Draw;40;8;5;8;30;20;10
219;23.12.2021 16:11:57;-260,3709;Madox;Self play;Win;40;8;5;8;30;20;10
220;23.12.2021 16:11:57;-872,1817;Jack;Self play;Fail;40;8;5;8;30;20;10
221;23.12.2021 16:13:26;-996,215;Jack;Self play;Draw;40;8;5;8;30;20;10
222;23.12.2021 16:13:26;-721,2012;Madox;Self play;Draw;40;8;5;8;30;20;10
223;23.12.2021 16:14:58;-947,4148;Jack;Self play;Draw;40;8;5;8;30;20;10
224;23.12.2021 16:14:58;-659,3028;Madox;Self play;Draw;40;8;5;8;30;20;10
225;23.12.2021 16:16:24;-549,3005;Jack;Self play;Draw;40;8;5;8;30;20;10
226;23.12.2021 16:16:24;-575,5017;Madox;Self play;Draw;40;8;5;8;30;20;10
227;23.12.2021 16:18:01;-577,7014;Jack;Self play;Draw;40;8;5;8;30;20;10
228;23.12.2021 16:18:01;-605,3007;Madox;Self play;Draw;40;8;5;8;30;20;10
229;23.12.2021 16:19:33;-568,5018;Jack;Self play;Draw;40;8;5;8;30;20;10
230;23.12.2021 16:19:33;-579,4031;Madox;Self play;Draw;40;8;5;8;30;20;10
231;23.12.2021 16:20:25;-383,3696;Madox;Self play;Fail;40;8;5;8;30;20;10
232;23.12.2021 16:20:25;-88,96942;Jack;Self play;Win;40;8;5;8;30;20;10
233;23.12.2021 16:22:03;-638,0994;Jack;Self play;Draw;40;8;5;8;30;20;10
234;23.12.2021 16:22:03;-594,0992;Madox;Self play;Draw;40;8;5;8;30;20;10
235;23.12.2021 16:22:44;-38,32518;Madox;Self play;Win;40;8;5;8;30;20;10
236;23.12.2021 16:22:44;-361,1255;Jack;Self play;Fail;40;8;5;8;30;20;10
237;23.12.2021 16:23:43;-475,5943;Madox;Self play;Fail;40;8;5;8;30;20;10
238;23.12.2021 16:23:43;-129,4946;Jack;Self play;Win;40;8;5;8;30;20;10
239;23.12.2021 16:25:18;-692,0002;Jack;Self play;Draw;40;8;5;8;30;20;10
240;23.12.2021 16:25:18;-584,8975;Madox;Self play;Draw;40;8;5;8;30;20;10
241;23.12.2021 16:26:51;-530,4009;Jack;Self play;Draw;40;8;5;8;30;20;10
242;23.12.2021 16:26:51;-517,7008;Madox;Self play;Draw;40;8;5;8;30;20;10
243;23.12.2021 16:29:27;-818,1923;Jack;Self play;Draw;40;8;5;8;30;20;10
244;23.12.2021 16:29:27;-1136,013;Madox;Self play;Draw;40;8;5;8;30;20;10
245;23.12.2021 16:29:49;-336,796;Madox;Self play;Fail;40;8;5;8;30;20;10
246;23.12.2021 16:29:49;76,50325;Jack;Self play;Win;40;8;5;8;30;20;10
247;23.12.2021 16:31:20;-532,7965;Jack;Self play;Draw;40;8;5;8;30;20;10
248;23.12.2021 16:31:20;-904,6121;Madox;Self play;Draw;40;8;5;8;30;20;10
249;23.12.2021 16:32:54;-615,3016;Jack;Self play;Draw;40;8;5;8;30;20;10
250;23.12.2021 16:32:54;-948,8146;Madox;Self play;Draw;40;8;5;8;30;20;10
251;23.12.2021 16:34:00;-551,8624;Madox;Self play;Fail;40;8;5;8;30;20;10
252;23.12.2021 16:34:00;-87,16235;Jack;Self play;Win;40;8;5;8;30;20;10
253;23.12.2021 16:35:32;-536,4975;Jack;Self play;Draw;40;8;5;8;30;20;10
254;23.12.2021 16:35:32;-552,7962;Madox;Self play;Draw;40;8;5;8;30;20;10
255;23.12.2021 16:37:02;-445,6998;Jack;Self play;Draw;40;8;5;8;30;20;10
256;23.12.2021 16:37:02;-537,7993;Madox;Self play;Draw;40;8;5;8;30;20;10
257;23.12.2021 16:38:34;-404,6009;Jack;Self play;Draw;40;8;5;8;30;20;10
258;23.12.2021 16:38:34;-507,0999;Madox;Self play;Draw;40;8;5;8;30;20;10
259;23.12.2021 16:40:08;-447,5003;Jack;Self play;Draw;40;8;5;8;30;20;10
260;23.12.2021 16:40:08;-467,4017;Madox;Self play;Draw;40;8;5;8;30;20;10
261;23.12.2021 16:41:45;-455,9015;Jack;Self play;Draw;40;8;5;8;30;20;10
262;23.12.2021 16:41:45;-438,901;Madox;Self play;Draw;40;8;5;8;30;20;10
263;23.12.2021 16:43:16;-128,8019;Madox;Self play;Win;40;8;5;8;30;20;10
264;23.12.2021 16:43:16;-442,0016;Jack;Self play;Fail;40;8;5;8;30;20;10
265;23.12.2021 16:44:44;-446,5982;Jack;Self play;Draw;40;8;5;8;30;20;10
266;23.12.2021 16:44:44;-569,9996;Madox;Self play;Draw;40;8;5;8;30;20;10
267;23.12.2021 16:46:21;-414,2005;Jack;Self play;Draw;40;8;5;8;30;20;10
268;23.12.2021 16:46:21;-715,6046;Madox;Self play;Draw;40;8;5;8;30;20;10
269;23.12.2021 16:47:52;-409,7015;Jack;Self play;Draw;40;8;5;8;30;20;10
270;23.12.2021 16:47:52;-679,8039;Madox;Self play;Draw;40;8;5;8;30;20;10
271;23.12.2021 16:49:20;-410,7002;Jack;Self play;Draw;40;8;5;8;30;20;10
272;23.12.2021 16:49:20;-652,5038;Madox;Self play;Draw;40;8;5;8;30;20;10
273;23.12.2021 16:50:50;-396,0018;Jack;Self play;Draw;40;8;5;8;30;20;10
274;23.12.2021 16:50:50;-584,6012;Madox;Self play;Draw;40;8;5;8;30;20;10
275;23.12.2021 16:52:30;-419,7018;Jack;Self play;Draw;40;8;5;8;30;20;10
276;23.12.2021 16:52:30;-637,2028;Madox;Self play;Draw;40;8;5;8;30;20;10
277;23.12.2021 16:54:11;-404,4015;Jack;Self play;Draw;40;8;5;8;30;20;10
278;23.12.2021 16:54:11;-675,4029;Madox;Self play;Draw;40;8;5;8;30;20;10
279;23.12.2021 16:55:43;-379,0023;Jack;Self play;Draw;40;8;5;8;30;20;10
280;23.12.2021 16:55:43;-540,0989;Madox;Self play;Draw;40;8;5;8;30;20;10
281;23.12.2021 16:57:04;-370,3767;Madox;Self play;Fail;40;8;5;8;30;20;10
282;23.12.2021 16:57:04;-42,67622;Jack;Self play;Win;40;8;5;8;30;20;10
283;23.12.2021 16:58:50;-356,5981;Jack;Self play;Draw;40;8;5;8;30;20;10
284;23.12.2021 16:58:50;-416,4984;Madox;Self play;Draw;40;8;5;8;30;20;10
